437201,CURACIONES,0,,6
437202,CURACIONES QUEMADOS,0,,6
437401,NEBULIZACION CON NEBULIZADOR -INCLUIDO OXIGENO-,0,,6
437402,NEBULIZACION CON RESPIRADOR O NEBULIZADOR ULTRASONICO -INCLUIDO OXIGENO-,0,,6
347101,RADIOSCOPIA SIMPLE (COMO UNICO ESTUDIO ),5.25,,7
347102,RADIOSCOPIA CON INTENSIFICADOR DE IMAGENES Y/O CIRCUITO CERRADO DE TELEVISION ,5.25,,7
347201,"RADIOGRAFIA DEL CRANEO, CARA, SENOS PARANASALES O CAVUN: PRIMERA EXPOSICION",6.75,,7
347202,RADIOGRAFIA DE CRANEO Y OTROS: POR EXPOSICION SUBISGUIENTE  (COMPLEMENTO AL CODIGO 347201),2.25,,7
347203,"RADIOGRAFIA DE HUESO TEMPORAL O AGUJEROS OPTICOS, COMPARATIVOS (POR INCIDENCIA Y POR PAR)",9.75,,7
347204,RADIOGRAFIA DE ARTICULACION TEMPOROMANDIBULAR (TRES POSICIONES COMPARATIVAS),9.75,,7
347205,ORTOPANTOMOGRAFIA (RADIOGRAFIA PANORAMICA DE CRANEO CARA): PRIMERA EXPOSICION,9.75,,7
347206,ORTOPANTOMOGRAFIA: POR EXPOSICION SUBSIGUIENTE (COMPLEMENTO DEL CODIGO 347205),5.25,,7
347207,TELERRADIOGRAFIA DE CRANEO Y/O PERFIL FACIAL CON CEFALOSTATO: PRIMERA EXPOSICION,5.25,,7
347208,TELERADIOGRAFIA DE CRANEO Y/O PERFIL FACIAL: POR EXPOSICION SUBSIGUIENTE (COMPLEMENTO AL CODIGO 347207),2.25,,7
347209,RADIOGRAFIA DE RAQUIS (COLUMNA): PRIMERA EXPOSICION,6.75,,7
347210,RADIOGRAFIA DE RAQUIS: POR EXPOSICION SUBSIGUIENTE (COMPLEMENTO AL CODIGO 347209),2.25,,7
347211,"RADIOGRAFIA DE HOMBRO, HUMERO, PELVIS, CADERA Y FEMUR: PRIMERA EXPOSICION",6.75,,7
347212,RADIOGRAFIA DE HOMBRO Y OTROS: POR EXPOSICION SUBSIGUIENTE (COMPLEMENTO AL CODIGO 347211),2.25,,7
347213,"RADIOGRAFIA DE CODO, ANTEBRAZO, MUÑECA, MANO, DEDOS, RODILLA, PIERNA, TOBILLO Y PIE: DOS POR PLACA",6.75,,7
347214,MEDICION COMPARATIVA DE MIEMBROS INFERIORES (ORTORRADIOGRAFIA) POR ESTUDIO,7.5,,7
347222,ESPINOGRAFIA,24.5,,7
347301,RADIOGRAFIA DE TORAX: PRIMERA EXPOSICION,6.75,,7
347302,RADIOGRAFIA DE TORAX: POR EXPOSICION SUBSIGUIENTE (COMPLEMENTO AL CODIGO 347301),2.25,,7
347401,"SIALOGRAFIA, POR GLANDULA Y POR LADO",7.5,,7
347402,RADIOGRAFIA SERIADA DE ESOFAGO,7.5,,7
347403,RADIOGRAFIA SERIADA GASTRODUODENAL,15,,7
347404,RADIOGRAFIA SERIADA GASTRODUODENAL CON TECNICA DE DOBLE CONTRASTE,24.75,,7
347405,RADIOGRAFIA SERIADA ESOFAGOGASTRODUODENAL,24.75,,7
347406,DUODENOGRAFIA HIPOTONICA (INCLUYE SONDAJE DUODENAL),24.75,,7
347407,RADIOGRAFIA DE TRANSITO DE INTESTINO DELGADO O DE COLON,7.5,,7
347408,RADIOGRAFIA SERIADA ILEOCECOAPENDICULAR,7.5,,7
347409,RADIOGRAFIA DE COLON POR ENEMA Y EVACUADO (HASTA CINCO PLACAS),5.25,,7
347410,RADIOGRAFIA DE COLON POR ENEMA Y EVACUADO (MAS DE CINCO PLACAS),24.75,,7
347411,"RADIOGRAFIA DE COLON POR ENEMA, EVACUADO E INSUFLADO (TECNICA DE FISHER)",24.75,,7
347412,"RADIOGRAFIA DE COLON POR ENEMA, EVACUADO Y DOBLE CONTRASTE (TECNICA DE MALMO)",36.75,,7
347413,COLECISTOGRAFIA ORAL (INCLUYE PRUEBA DE EVACUACION),9.75,,7
347414,COLECISTOGRAFIA ENDOVENOSA (INCLUYE PRUEBA DE EVACUACION),12,,7
347416,COLANGIOGRAFIA OPERATORIA (PRIMERA PLACA),9.75,,7
347417,"COLANGIOGRAFIA OPERATORIA, POR CADA PLACA SUBSIGUIENTE",2.25,,7
347418,"FISTULOCOLANGIOGRAFIA, COLANGIOGRAFIA POSTOPERATORIA",9.75,,7
347419,COLANGIOGRAFIA RETROGRADA POR FIBROSCOPIA,9.75,,7
347421,RADIOGRAFIA SIMPLE DE ABDOMEN: PRIMERA EXPOSICION,5.25,,7
347422,RADIOGRAFIA DE ABDOMEN POR EXPOSICION SUBSIGUIENTE (COMPLEMENTO AL CODIGO 347421),2.25,,7
347423,VIDEODEGLUCION,24.75,,7
347424,DEFECOGRAFIA,7,,7
347501,RADIOGRAFIA SIMPLE DE ARBOL URINARIO,5.25,,7
347502,UROGRAMA EXCRETOR PIELOGRAFIA DESCENDENTE,9.75,,7
347503,"UROGRAMA EXCRETOR CON ESTUDIO VESICAL, PRE Y POSTMICCIONAL",12,,7
347504,"UROGRAMA MINUTADO O POR GOTEO, PIELOGRAFIA POR PERFUSION",12,,7
347505,PIELOGRAFIA ASCENDENTE: PRIMERA EXPOSICION,5.25,,7
347506,PIELOGRAFIA: POR EXPOSICION SUBSIGUIENTE (COMPLEMENTO AL CODIGO 347505),2.25,,7
347507,CISTOURETROGRAFIA MICCIONAL. CISTOURETROGRAFIA ASCENDENTE,5.25,,7
347508,CISTOURETROGRAFIA POR ESTUDIO DE INCONTINENCIA. CISTOURETROGRAFIA PARA DETECTAR REFLUJO ,7.5,,7
347509,URETROGRAFIA RETROGRADA,27,,7
347601,MAMOGRAFIA / SENOGRAFIA (DIGITAL O CONVENCIONAL),5.25,,7
347602,"MAMOGRAFIA, PROYECCION AXILAR (DIGITAL O CONVENCIONAL).",5.25,,7
347603,GALACTOGRAFIA (CON O SIN MAMOGRAFO) UNILATERAL,5.25,,7
347604,HISTEROSALPINGOGRAFIA CON PRUEBA DE COTTE,7.5,,7
347607,PELVIMETRIA RADIOLOGICA,5.25,,7
347609,MAGNIFICACION MAMOGRAFICA,6,,7
347822,LINFOGRAFIA (POR EXPOSICION),5.25,,7
347903,"FISTULOGRAFIA, ESTUDIO COMPLETO - EXCLUYE PACIENTES QUE SE ENCUENTRAN EN PLAN DE HEMODIALISIS CRONICA -",5.25,,7
347912,RADIOGRAFIA PANORAMICA DE CADERA,6.75,,7
187104,ECOGRAFIA TOCOGINECOLOGICA/GINECOLOGICA.,27,,8
187106,ECOGRAFIA MAMARIA UNI O BILATERAL.,27,,8
187107,ECOGRAFIA CEREBRAL TRANSCRANEAL.,27,,8
187110,ECOGRAFIA TIROIDEA.,18,,8
187111,ECOGRAFIA DE TESTICULOS.,18,,8
187112,ECOGRAFIA COMPLETA DE ABDOMEN.,37.5,,8
187113,"ECOGRAFIA HEPATICA, BILIAR, ESPLENICA O TORACICA.",27,,8
187114,ECOGRAFIA DE VEJIGA Y/O PROSTATA.,18,,8
187116,ECOGRAFIA RENAL BILATERAL.,27,,8
187117,ECOGRAFIA DE AORTA ABDOMINAL.,27,,8
187118,ECOGRAFIA PANCREATICA O SUPRARRENAL.,33,,8
187120,ECOGRAFIA VESICAL CON MEDICION DE RESIDUO POST MICCIONAL,27,,8
187121,PUNCION BIOPSIA LIQUIDO AMNIOTICO GUIADA BAJO ECO (AMNIOCENTESIS),56,,8
187122,ECOGRAFIA FETAL,37.5,,8
187123,ECOGRAFIA TRANSFONTANELAR,37.5,,8
187124,ECOGRAFIA DE LA CADERA DEL RECIEN NACIDO,37.5,,8
187127,ECOGRAFIA DE OTROS ORGANOS Y REGIONES,27,,8
187128,ECOGRAFIA ENDOCAVITARIA GINECOLOGICA,27,,8
187129,ECOGRAFIA ENDOCAVITARIA TRANSRECTAL,27,,8
187130,PUNCION BIOPSIA ABDOMINOPELVIANA BAJO ECO,56,,8
187131,PUNCION BIOPSIA MAMARIA BAJO ECO,56,,8
187132,PUNCION BIOPSIA TIROIDEA BAJO ECO,56,,8
187133,PUNCION BIOPSIA TRANSVAGINAL O  RECTAL BAJO ECO,56,,8
187135,ECOGRAFIA DE PARTES BLANDAS / MUSCULOESQUELETICA,27,,8
187138,PUNCION BIOPSIA HEPATICA BAJO ECO,56,,8
187140,PUNCION BIOPSIA DE PROSTATA BAJO ECO,56,,8
187142,PUNCION BIOPSIA Y/O ASPIRATIVA OTROS ORGANOS BAJO ECO,56,,8
187143,DRENAJES Y/O PROCEDIMIENTOS SIMILARES BAJO ECO,56,,8
187144,PUNCION BIOPSIA PULMONAR BAJO ECO,56,,8
187145,PUNCION DEL SISTEMA LINFATICO -CUALQUIER REGION- BAJO ECO,56,,8
187148,PUNCION BIOPSIA RENAL BAJO ECO,56,,8
187150,ECOGRAFIA ENDOCAVITARIA ESOFAGICA GASTRICA,37.5,,8
770002,ACETONURIA,1,,9
770004,"ACIDIMETRIA GASTRICA, CURVA DE",3,,9
770005,"ACIDO BASE , ESTADO ACIDO BASE (EAB).",10,,9
770006,ACTH   - HORMONA ADRENOCORTICOTROFINA.,12,,9
770007,"ADDIS, RECUENTO DE",2,,9
770016,ALCOHOL DEHIDROGENASA -ADH-,10,,9
770017,ALCOHOLEMIA,10,,9
770018,ALDOLASA,6,,9
770019,ALDOSTERONA PLASMATICA ,15,,9
770020,ALFA FETO PROTEINAS,10,,9
770022,AMILASEMIA O AMILASA SERICA,4,,9
770023,AMILASURIA O AMILASA URINARIA,4,,9
770025,AMINOACIDOS FRACCIONADOS (CROMATOGRAFIA - POR FRACCION) -CUALITATIVO,12.5,,9
770027,AMINOACIDURIA FRACCIONADA (CROMATOGRAFIA - POR FRACCION) -CUALITATIVO,12.5,,9
770028,"AMNIOTICO, LIQUIDO, CELULAS NARANJAS",1,,9
770030,"AMNIOTICO , LIQUIDO LECITINA ESFINGOMIELINA",5,,9
770031,AMONEMIA,20,,9
770032,AMP  CICLICO,15,,9
770033,ANGIOTENSINA I O II (C/DET.),15,,9
770035,ANTIBIOGRAMA,4,,9
770036,ANTIBIOGRAMA BACILO DE KOCH SIETE ANTIBIOTICOS,60,,9
770040,"ANTICUERPOS ANTIGLOMERULAR ,   (IFI)",6,,9
770041,"ANTICUERPOS ANTIMENBRANA BASAL,   (IFI)",6,,9
770042,"ANTICUERPO ANTIMUSCULO LISO,   (IFI)",7,,9
770044,"ANTICUERPOS ANTIFRACCION MICROSOMAL DE TIROIDES, (IFI)",6,,9
770046,"ANTICUERPOS, ANTITIROGLOBULINA",6,,9
770049,ANTIDESIXIRRIBONUCLEASA - ADNEASA - ANTI-DNA.,9,,9
770051,"ANTIESTREPTOLISINAS ""O"" (ASTO - AELO)",4,,9
770052,ANTIESTREPTOQUINASA,3,,9
770054,ANTIHIALURONIDASA,4,,9
770055,"ANTIMITOCONDRIALES, ANTICUERPOS",7,,9
770056,ANTINUCLEARES ANTICUERPOS - FAN,7,,9
770057,"ANTITRIPSINA, ALFA 1 - LIQ. PLEURAL O MAT. FECAL O SERICA - C/U - (POR I.D.-CUANTITATIVA)",10,,9
770058,ANTITROMBINA III - CON CALIBRACION DE TRES (3) PUNTOS.,15,,9
770059,ARSENICO - SERICO O URINARIO.,20,,9
770060,"ASCORBICO, ACIDO - SERICO.",18,,9
770063,ANTICUERPOS ANTI- HIV (ELISA),11,,9
770064,ANTICUERPOS ANTI- HIV   (A.D.),11,,9
770101,BACILOSCOPIA DIRECTA - ZIEHL NEELSEN (POR MUESTRA),2,,9
770102,"BACILOSCOPIA, DIRECTA Y CULTIVO (POR MUESTRA)",8,,9
770103,"BACILOSCOPIA, (IFI - POR MUESTRA)",10,,9
770104,"BACTERIOLOGIA, DIRECTA (COLORACION DE GRAM)",2,,9
770105,BACTERIOLOGIA DIRECTA CULTIVO CON IDENTIFICACION DEL GERMEN,5,,9
770107,BARBITURICOS -   URINARIOS.,17.5,,9
770109,BICARBONATO,4,,9
770111,BILIRRUBINURIA,1.5,,9
770131,CADENA LIVIANA KAPPA Y LAMBDA - SERICO O URINARIO.,40,,9
770132,CADMIO - URINARIO.,20,,9
770133,CALCEMIA TOTAL,1.5,,9
770134,CALCIO IONICO,4,,9
770136,CALCIO - URINARIO.,2,,9
770137,CALCITONINA - SERICA.,16,,9
770138,"CALCULO URINARIO, EXAMEN FISICO QUIMICO",8,,9
770139,"CARBONICO, ANHIDRIDO PCO2",4,,9
770140,"CARIOTIPO, MAPA CROMOSOMICO",107,,9
770141,"CAROTENO BETA, EN SANGRE",22,,9
770143,CATECOLAMINAS (ADRENALINA / NORADRENALINA) PLASMATICAS / URINARIAS C/U,25,,9
770144,"CARCINOEMBRIONARIO, ANTIGENO ( CEA ) ",12.5,,9
770148,"CELULAS NEOPLASICAS - LIQUIDOS, EXUDADOS, TRASUDADOS.",9,,9
770150,CEREBROSIDOS   (CROMATOGRAFICO).,9,,9
770151,CERULOPLASMINA,6,,9
770152,CETOGENOESTEROIDES - URINARIOS.,5,,9
770154,CETONEMIA,1.5,,9
770160,"17 CETOESTEROIDES, PRUEBA O RESPUESTA DE LOS, A LA INHIBICION CON DEXAMETASONA Y ESTIMULACION CON GONADOTROFINAS CORIONICAS",5,,9
770164,CITOLOGIA VAGINAL HORMONAL 1 MUESTRA,5,,9
770167,"CITRICO, ACIDO - LIQUIDO SEMINAL.",6,,9
770168,CLORO PLASMATICO,2,,9
770171,COAGULOGRAMA,5.5,,9
770172,COBRE - SERICO.,20,,9
770173,COCAINA   (INMUNOCROMATOGRAFIA/CROMATOGRAFICO),17.5,,9
770174,COLESTEROL TOTAL,1.5,,9
770176,"COLONIAS, RECUENTO DE",2,,9
770177,COMPATIBILIDAD   - SANGRE MATERNA.,6,,9
770178,COMPATIBILIDAD MATRIMONIAL - SANGUINEA EN CONYUGES.,5,,9
770180,"COMPLEMENTO, VALORACION INMUNOQUIMICA - C3, C4 (C/U)",5,,9
770181,CONCENTRACION DE LIQUIDOS BIOLOGICOS,5,,9
770182,"CONCENTRACION, PRUEBA DE LA - FUNCION RENAL -",1,,9
770187,COPROCULTIVO,8,,9
770188,COPROPORFIRINAS O PORFIRINAS - MATERIA FECAL,12,,9
770189,CORTISOL PLASMATICO,10,,9
770190,CREATINQUINASA -CPK-,3,,9
770191,"CREATINA, ORINA O SANGRE",2,,9
770192,"CREATININA, ORINA O SANGRE",2,,9
770193,CREATININA CLEARENCE DE DEPURACION,5,,9
770241,"CHAGAS, AGLUTINACION DIRECTA (AD)",3,,9
770242,"CHAGAS, FIJACION DE COMPLEMENTO (HAI)",3,,9
770243,"CHAGAS, INMUNOFLUORESCENCIA (IFI / ELISA)",8,,9
770244,"CHAGAS,   PARASITEMIA.",3,,9
770246,"CHAGAS,   SEROLOGIA - CONFIRMATORIO   (HAI Y ELISA O HAI E IFI)",11,,9
770262,"DEHIDROEPIANDROSTERONA, SULFATO   - DHEA-S.",11,,9
770263,"DERMATOFITOS, INTRADERMOREACCION",1,,9
770268,DIGOXIN,10,,9
770269,DISACARIDASAS,7,,9
770293,"EMBARAZO, REACCION INMUNOLOGICA PARA",3.5,,9
770296,"ERITROBLASTOS, PORCENTAJE DE",1,,9
770297,ERITROSEDIMENTACION,1,,9
770298,ESPERMOGRAMA BASICO.,9,,9
770299,"ESTRICNINA, EN LIQUIDOS BIOLOGICOS",5,,9
770300,ESTRADIOL PLASMATICO,10,,9
770301,ESTRIOL URINARIO,13,,9
770302,ESTRIOL PLASMATICO,13,,9
770304,ESTROGENOS TOTALES,15,,9
770305,ESTRONA PLASMATICA,15,,9
770308,"EUGLOBULINAS, TEST DE",3,,9
770309,"EXUDADO NASOFARINGEO , CULTIVO.",5,,9
770310,"ETANOL, ALCOHOL ETILICO - URINARIO (ALCOLURIA)",8,,9
770336,FACTOR DE MIGRACION LINFOCITARIA -MIF-,8,,9
770337,FENILALANINA CONFIRMATORIO (HPLC),24,,9
770338,FENILCETONURIA,7,,9
770339,"FENILALANINA, NEONATAL (PKU)",7,,9
770342,FENOTIAZINAS,15,,9
770343,FERREMIA,2,,9
770349,"FISICO QUIMICO, EXAMEN. LIQUIDOS EXUDADOS, TRASUDADOS. INCLUYE: ASPECTO, CARACTERES, CLORUROS, PROTEINAS, RIVOLTA Y GLUCOSA",10,,9
770350,FLUOREMIA,10,,9
770351,FLUORURIA,10,,9
770353,FONDO OSCURO,4,,9
770354,FORMULA LEUCOCITARIA,1.5,,9
770355,FOSFATASA ACIDA PROSTATICA (EFM).,3,,9
770356,FOSFATASA ACIDA TOTAL   (EFM).,3,,9
770360,FOSFATASA ALCALINA TERMOESTABLE .,15,,9
770361,FOSFATASA ALCALINA -ISOENZIMAS-,15,,9
770362,FOSFATEMIA,1.5,,9
770363,FOSFATURIA,1.5,,9
770364,FOSFO-EXOSA-ISOMERASA,8,,9
770366,"FOSFORO, CLEARENCE, DEPURACION DE",3,,9
770369,"FREI, INTRADERMOREACCION DE",3,,9
770370,"FSH (FOLICULO ESTIMULANTE, HORMONA)",10,,9
770371,FTA/ ABS (IFI - ELISA) SIFILIS Y TPHA.,8,,9
770373,"FUNCIONAL, EXAMEN MATERIA FECAL",7,,9
770374,FIEBRE AMARILLA Ac. ANTI-IGM,8,,9
770375,FOSFATASA ALCALINA CITOQUIMICA GOMORI .,4,,9
770376,FOSFATASA ALCALINA CITOQUIMICA KAPLOW .,4,,9
770377,FOSFOLIPIDOS.,1,,9
770378,FOSFORO REABSORCION TUBULAR .,1.5,,9
770379,FRAGMENTO FAB FC .,4,,9
770380,"HEINZ, CUERPOS DE (TINCION)",1.25,,9
770402,GALACTOSEMIA,8,,9
770405,GASTRINA PLASMATICA ,15,,9
770408,"GLOBULOS BLANCOS, RECUENTO Y FORMULA -MATERIA FECAL.",3,,9
770409,"GLOBULOS BLANCOS, RECUENTO DE",1,,9
770410,"GLOBULOS ROJOS, RECUENTO DE",1,,9
770411,GLUCAGON.,4,,9
770412,GLUCEMIA,1.5,,9
770413,"GLUCEMIA, CURVA DE",4.5,,9
770416,GLUCOPROTEINOGRAMA,3,,9
770417,GLUCOSA 6-FOSFATODEHIDROGENASA,8,,9
770418,GLUCOSA 6-FOSFATO,5,,9
770420,GLUTAMIL TRANSPEPTIDASA,2.5,,9
770422,GLUTATION REDUCTASA,2,,9
770430,"GRAHAM, TEST DE",3,,9
770432,"GRASAS, CUANTITATIVO (VAN DE KAMER)   - MATERIA FECAL",15,,9
770433,GRUPO SANGUINEO Y FACTOR   RH .,4,,9
770465,"HEMATIES, RESISTENCIA GLOBULAR OSMOTICA (CURVA DE FRAGILIDAD OSMOTICA DE ERITROCITOS)",6,,9
770466,HEMATOCRITO,1,,9
770468,HEMOCULTIVO AEROBIOS ANAEROBIOS C/U,7.5,,9
770470,"HEMOGLOBINA, DOSAJE DE",1,,9
770475,HEMOGRAMA,3,,9
770477,HEMOSILINAS EN FRIO,2,,9
770481,HEPATOGRAMA COMPLETO,5,,9
770483,HIDATIDOSIS HEMOAGLUTINACION (HAI),4,,9
770484,"HIDATIDOSIS, AC. ANTI-",4,,9
770485,HIDRATOS DE CARBONO (CROMATOGRAFIA) - URINARIOS.,5,,9
770486,17- HIDROXICORTICOIDES - URINARIOS.,5,,9
770487,HIDROXINDOLACETICO ACIDO,10,,9
770488,HIDROXIPROLINURIA,12,,9
770490,HISTOPLASMINA,1,,9
770494,"HUDDLESSON, REACCION DE   (ROSA DE BENGALA - BRUCELOSIS).",2,,9
770495,"HOMOGENTISICO, ACIDO - URINARIO",6.5,,9
770531,MYCOBACTERIUM IDENTIFICACION,10,,9
770532,IDENTIFICACION SEROLOGIA DE GERMENES,6,,9
770536,INMUNOELECTROFORESIS LIQUIDOS BIOLOGICOS.,20,,9
770537,INMUNOGLOBULINA A,5,,9
770538,INMUNOGLOBULINA D,15,,9
770539,INMUNOGLOBULINA E,10,,9
770540,INMUNOGLOBULINA G,5,,9
770541,INMUNOGLOBULINA M,5,,9
770543,INSULINA,11,,9
770546,IONOGRAMA PLASMATICO,3.5,,9
770547,IONOGRAMA URINARIO,3.5,,9
770548,ISOCITRICO DEHIDROGENASA,4,,9
770550,INMUNOFIJACION - SERICA,50,,9
770552,INMUNOFIJACION - URINARIA,50,,9
770591,"LACTAMINICO, ACIDO",5,,9
770592,"LACTICO,   ACIDO ENZIMATICO.",10,,9
770593,"LACTICO, ACIDO - MATERIA FECAL.",10,,9
770594,LACTICO DEHIDROGENASA LDH,3,,9
770596,LACTICO DEHIDROGENASA ISOENZIMAS - LDH ISOENZIMAS.,6,,9
770597,LACTOGENO PLACENTARIO / SOMATOMAMOTROFINA,20,,9
770598,"LATEX TEST DE, PARA ARTRITIS REUMATOIDE",2,,9
770600,"LEPTOSPIRAS, INVESTIGACION DE",10,,9
770602,"TRICHINOSIS,   INVESTIGACION DE",30,,9
770609,LEUCOPRECIPITINAS,1,,9
770610,"LEVULINICO, ACIDO DELTA-AMINO",10,,9
770611,"LEVULINICO,   DELTA DEHIDRATASA",10,,9
770612,"LH  (LUTEINIZANTE, HORMONA)",10,,9
770613,LIPASA EN SANGRE,5,,9
770615,LIPIDOGRAMA ELECTROFORETICO,7,,9
770616,"LIPIDOS, CROMATOGRAFIA EN CAPA DELGADA",2,,9
770619,"LIQUIDO CEFALORRAQUIDEO, FCO-QCO - CITOLOGICO.",7.5,,9
770620,"LIQUIDO DE PUNCION, EXAMEN FCO-QCO   - CITOLOGICO.",10,,9
770621,"LISINA-VASOPRESINA, TEST",3,,9
770622,LISTERIAS   (IFI - ELISA),9,,9
770623,"LITIO,   (ISE - ION SELECTIVO - FOTOMETRIA DE LLAMA O FOTOMETRIA DE EMISION)",6,,9
770624,"LITIO, (POR ABSORCION ATOMICA - A.A.)",20,,9
770652,"MACROGLOBULINA ALFA2, INMUNODIFUSION CUANTITATIVA",10,,9
770653,MAGNESIO EN SANGRE,2.5,,9
770654,MAGNESIO EN ORINA,2.5,,9
770656,"MANTOUX, INTRADERMO-REACCION DE   (PPD)",7,,9
770660,MERCURIO   - SERICO O URINARIO.,15,,9
770662,METANEFRINAS,15,,9
770663,METANOL EN ORINA,15,,9
770664,"MICOLOGIA, DIRECTO O COLORACION",2,,9
770665,"MICOLOGIA, CULTIVO E IDENTIFICACION",8,,9
770667,"MOCO CERVICAL, CRISTALIZACION",2,,9
770668,"MOCO NASAL, PH CITOLOGICO",2,,9
770669,MONONUCLEOSIS (AGLUTINACION - TEST DE LATEX O MONOTEST).,3,,9
770670,MONONUCLEOSIS HEMOAGLUTINACION (P. B.),3,,9
770671,MONONUCLEOSIS.,3,,9
770672,MONOXIDO DE CARBONO,5,,9
770673,"MORFINA OPIACEOS, DERIVADOS - LIQUIDOSBIOLOGICOS.",12,,9
770678,MUCOPOLISACARIDOS (CROMATOGRAFIA - CUALITATIVO),3.25,,9
770702,NUCLEOTIDASA - 5' N,4,,9
770711,ORINA COMPLETA,2.5,,9
770714,OSMOLARIDAD - CLEARENCE (SANGRE - ORINA),5,,9
770715,"OSMOLARIDAD, SUERO",2.5,,9
770716,"OXIGENO, PO2 - SANGRE ARTERIAL.",5,,9
770732,PAPANICOLAOU   ENDOCERVICAL,9,,9
770734,PAPANICOLAOU   EXOCERVICAL,9,,9
770736,PARASITOLOGICO SERIADO,4,,9
770739,PARATHORMONA,13.5,,9
770741,PH - LIQUIDOS BIOLOGICOS.,2,,9
770742,PH - SANGUINEO (TITULACION),4,,9
770743,PIRUVATO-QUINASA,3,,9
770744,"PIRUVICO, ACIDO ENZIMATICO",3,,9
770745,"PLAQUETARIOS, FACTORES",10,,9
770746,"PLAQUETAS, RECUENTO DE",1,,9
770748,PLASMINOGENO (IDR),5,,9
770749,PLOMO - SERICO O URINARIO.,20,,9
770752,PORFOBILINOGENO - URINARIO.,12,,9
770753,POTASEMIA,1,,9
770754,POTASURIA,1,,9
770758,PROGESTERONA PLASMATICA,11,,9
770759,PROLACTINA PLASMATICA,10,,9
770761,PROTEINA C REACTIVA - PCR (CUALITATIVA).,2.5,,9
770763,PROTEINAS TOTALES,1.5,,9
770764,PROTEINOGRAMA ACETATO,5,,9
770766,PROTEINOGRAMAS - LIQUIDOS BIOLOGICOS.,8,,9
770767,PROTEINURIA,1.5,,9
770768,PROTOPORFIRINAS,6,,9
770769,"PROTROMBINA, CONSUMO DE",2,,9
770770,"PROTROMBINA, RIN",3,,9
770771,"PROTROMBINA, TIEMPO DE",2,,9
770772,PSEUDOCOLINESTERASA,4,,9
770773,PARASITOS HEMATICOS.,4.75,,9
770774,PARASITOS SUPERIORES.,3.2,,9
770812,RENINA-ANGIOTENSINA,18,,9
770813,RH FACTOR - GRUPO SANGUINEO.,1,,9
770814,RH FACTOR C GRANDE,2,,9
770815,RH FACTOR C CHICA,2,,9
770816,RH FACTOR E GRANDE,2,,9
770817,RH FACTOR E CHICA,2,,9
770818,"RETICULOCITOS, RECUENTO DE",1.5,,9
770820,"ROSSE RAGAN, PRUEBA DE (RR)",2.5,,9
770831,SALICILATOS,12.5,,9
770832,"SALMONELLA, ANTICUERPOS (IFI - ELISA)",6,,9
770833,SANGRE OCULTA EN MATERIA FECAL INMUNOLOGICA,5.5,,9
770834,"SECRETINA, TEST DE LA",4,,9
770835,SEROTONINA - SERICA.,17.5,,9
770838,"SIMS-HUBBNER, TEST DE",10,,9
770839,"SODIO, SANGRE U ORINA. CADA DETERMINACION",1,,9
770841,SOMATOTROFINA,12,,9
770847,"SUDOR, TEST DE",15,,9
770848,SULFAS EN SANGRE,1,,9
770849,"SUBTIPO HEMOGLOBINA A2, DETERMINACION DE (ELECTROFORESIS)",10,,9
770862,TALIO EN ORINA,20,,9
770863,TESTOSTERONA - TO,11,,9
770864,"THORN, PRUEBA DE",2,,9
770865,TIROTROFINA SERICA (TSH),9,,9
770866,TIROXINA TOTAL - T4,9,,9
770867,TIROXINA EFECTIVA - T4 - LIBRE,9,,9
770870,TOXOPLASMOSIS HEMOAGLUTINACION (HA),4,,9
770871,TOXOPLASMOSIS (IFI),6,,9
770872,"TOXOPLASMOSIS, REACCION DE SAVIN-FELDMAN",6,,9
770873,"TRANSAMINASA, GLUTAMICO OXALACETICA.",1.5,,9
770874,"TRANSAMINASA, GLUTAMICO PIRUVICA.",1.5,,9
770875,TRANSFERRINA (IDR),5,,9
770876,TRIGLICERIDOS,2.5,,9
770878,TRIIODOTIRONINA TOTAL   - T3,9,,9
770887,"TROMBOPLASTINA, TIEMPO DE (KPTT - TTPC)",2,,9
770901,UREA CLEARENCE,3,,9
770902,UREMIA,1.5,,9
770903,"URETRAL, EXUDADO   (DIRECTO Y CULTIVO).",11,,9
770904,"URICO, ACIDO - SERICO.",1.5,,9
770905,"URICO, ACIDO - URINARIO.",1.5,,9
770907,UROCITOGRAMA,4,,9
770923,UROPROTEINOGRAMA,26.5,,9
770931,"VAGINAL, EXUDADO O FLUJO   (DIRECTO Y CULTIVO).",12,,9
770932,"VAINILLIN MANDELICO, ACIDO - URINARIO. (HPLC)",15,,9
770934,VDRL / USR - CUANTITATIVA.,4,,9
770935,VARIANTE BACTERIANA,6,,9
770936,"VERONAL, PRUEBA DEL",1,,9
770937,VITAMINA A,37,,9
770938,VITAMINA B12,15,,9
770939,VITAMINA E,37,,9
770948,ALBUMINA (SERICA O URINARIA - C/U),1.5,,9
770953,"WIDAL, REACCION DE",4,,9
770981,ZINC ERITROCITARIO - PROTOPORFIRINA.,12,,9
770982,ZINC SERICO,12,,9
771000,ANTIGENO PROSTATICO ESPECIFICO TOTAL   -   PSA-T,18,,9
771015,CD4 - CD8 - SUB POBLACION LINFOCITARIA POR CITOM. DE FLUJO (C/U),23,,9
771020,"CHLAMYDIAS PNEUMONIAE, AC. ANTI- IGG",18,,9
771025,"CITOMEGALOVIRUS, AC. ANTI- IGG",15,,9
